CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12617,25.706551,0.909091,133.86,0.0,133.86,0.0,0.333333,0.0,0.25,0.0,0,6,9500.0,148.214416,167.952263,0.222222,12
C12621,1822.259235,1.0,0.0,0.0,0.0,1672.653551,0.0,0.0,0.0,0.25,4,0,2500.0,589.389711,428.293387,0.0,12
C12623,93.964086,1.0,815.34,149.04,666.3,0.0,0.916667,0.25,0.75,0.0,0,14,2500.0,361.786239,125.693866,0.3,12
C12626,2177.338711,1.0,0.0,0.0,0.0,430.534073,0.0,0.0,0.0,0.083333,2,0,2500.0,943.909555,663.690608,0.0,12
C12627,1055.833418,1.0,351.54,61.54,290.0,0.0,1.0,0.083333,0.916667,0.0,0,13,3000.0,585.022975,251.539573,0.0,12
C12630,1061.394006,1.0,0.0,0.0,0.0,320.869981,0.0,0.0,0.0,0.333333,8,0,8500.0,273.383468,319.905806,0.0,12
C12633,462.598215,1.0,1319.26,1319.26,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3500.0,98.018318,281.813294,0.0,12
C12636,1581.742203,1.0,0.0,0.0,0.0,335.348071,0.0,0.0,0.0,0.166667,2,0,1800.0,463.88804,448.969242,0.0,12
C12637,1026.201421,1.0,0.0,0.0,0.0,244.88819,0.0,0.0,0.0,0.166667,2,0,1200.0,440.519737,320.383825,0.0,12
C12638,1585.806548,1.0,0.0,0.0,0.0,274.3843,0.0,0.0,0.0,0.083333,1,0,2000.0,566.302426,351.844812,0.0,12
C12640,237.861439,1.0,569.02,246.89,322.13,1431.673728,0.5,0.083333,0.416667,0.083333,3,6,3200.0,589.35887,186.59462,0.083333,12
C12646,989.022229,1.0,0.0,0.0,0.0,559.200528,0.0,0.0,0.0,0.416667,5,0,1200.0,1071.879544,263.735953,0.0,12
C12650,1072.257388,1.0,0.0,0.0,0.0,39.265903,0.0,0.0,0.0,0.083333,1,0,1200.0,286.46296,263.950897,0.0,12
C12652,975.820862,1.0,66.72,0.0,66.72,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,254.277454,199.50774,0.0,12
C12656,3268.304631,1.0,340.57,250.48,90.09,2671.441618,0.583333,0.083333,0.5,0.333333,10,8,6000.0,1282.359,1027.045756,0.0,12
C12658,234.183227,1.0,617.3,169.8,447.5,282.667958,0.916667,0.166667,0.75,0.25,4,12,2500.0,1436.234437,169.80316,0.25,12
C12659,36.868847,1.0,360.0,0.0,360.0,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,286.431721,91.31394,0.0,12
C12660,334.1265,0.818182,0.0,0.0,0.0,1783.362859,0.0,0.0,0.0,0.416667,10,0,1400.0,1811.558237,176.978122,0.181818,12
C12663,443.202789,1.0,350.31,0.0,350.31,153.173663,0.25,0.0,0.166667,0.25,3,3,4500.0,398.335288,223.457783,0.0,12
C12665,1872.934017,1.0,382.5,310.0,72.5,0.0,0.416667,0.416667,0.083333,0.0,0,7,1950.0,463.938794,1005.849526,0.0,12
C12666,2490.787594,1.0,176.65,66.69,109.96,152.712134,1.0,0.25,0.833333,0.083333,1,14,2500.0,857.979134,746.423779,0.0,12
C12668,339.406259,1.0,14.28,0.0,14.28,0.0,0.416667,0.0,0.416667,0.0,0,5,10500.0,1263.292815,1486.059666,0.083333,12
C12671,1154.410108,0.909091,0.0,0.0,0.0,2593.398852,0.0,0.0,0.0,0.083333,1,0,3000.0,2607.110273,471.642521,0.090909,12
C12673,597.44365,1.0,0.0,0.0,0.0,36.582227,0.0,0.0,0.0,0.083333,1,0,1500.0,1572.905114,160.096384,0.181818,12
C12676,1965.755378,1.0,889.66,580.09,309.57,0.0,1.0,0.583333,1.0,0.0,0,34,2500.0,2612.998677,691.369848,0.0,12
C12678,2740.10065,1.0,169.19,169.19,0.0,464.040014,0.083333,0.083333,0.0,0.083333,1,2,3200.0,1108.374243,625.831281,0.0,12
C12679,393.700868,1.0,0.0,0.0,0.0,673.644618,0.0,0.0,0.0,0.166667,3,0,1000.0,319.088414,185.010395,0.0,12
C12680,459.134859,1.0,223.34,0.0,223.34,0.0,0.666667,0.0,0.666667,0.0,0,9,500.0,498.401939,455.872675,0.0,12
C12681,4805.164203,1.0,0.0,0.0,0.0,949.587804,0.0,0.0,0.0,0.083333,2,0,8500.0,1260.875219,1622.411952,0.0,12
C12683,1238.049848,1.0,45.65,45.65,0.0,2475.656139,0.083333,0.083333,0.0,0.416667,10,1,1500.0,2643.105215,477.494152,0.083333,12
C12685,1114.506863,1.0,602.07,0.0,602.07,0.0,1.0,0.0,0.833333,0.0,0,15,1800.0,676.487532,248.438014,0.0,12
C12686,1212.426549,1.0,265.22,265.22,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,332.755679,441.115564,0.0,12
C12691,3633.533005,1.0,383.2,383.2,0.0,49.167984,0.083333,0.083333,0.0,0.083333,1,2,11000.0,1061.683135,953.456332,0.0,12
C12693,86.547135,0.818182,789.45,789.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,2500.0,1370.171713,119.649702,0.111111,12
C12694,144.513072,0.727273,758.5,0.0,758.5,0.0,0.666667,0.0,0.583333,0.0,0,12,3000.0,860.545375,192.201279,0.142857,12
C12696,32.821775,1.0,644.99,0.0,644.99,0.0,1.0,0.0,1.0,0.0,0,33,4000.0,579.016837,75.944094,0.3,12
C12699,134.238558,1.0,420.0,287.0,133.0,0.0,0.583333,0.083333,0.416667,0.0,0,7,7500.0,519.436959,190.475641,0.0,12
C12700,128.48978,1.0,462.86,0.0,462.86,0.0,1.0,0.0,1.0,0.0,0,34,3000.0,381.3599,171.903711,0.0,12
C12702,1544.585361,1.0,0.0,0.0,0.0,549.062884,0.0,0.0,0.0,0.083333,2,0,2000.0,408.068987,478.097868,0.0,12
C12710,542.807485,1.0,220.62,220.62,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,2000.0,608.782428,166.733071,0.0,12
C12714,1304.460033,1.0,0.0,0.0,0.0,78.763096,0.0,0.0,0.0,0.166667,2,0,1500.0,395.136073,368.588193,0.0,12
C12715,1601.692049,1.0,61.46,0.0,61.46,0.0,0.25,0.0,0.25,0.0,0,6,4000.0,399.369214,512.759705,0.0,12
C12721,1327.653853,1.0,20.9,20.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,287.690115,483.2481,0.0,12
C12723,3441.516174,1.0,358.68,0.0,358.68,0.0,1.0,0.0,0.916667,0.0,0,12,7500.0,1376.000823,751.654272,0.0,12
C12725,1828.62196,1.0,0.0,0.0,0.0,689.185829,0.0,0.0,0.0,0.083333,1,0,2300.0,2466.964742,471.940554,0.0,12
C12727,99.680638,0.818182,0.0,0.0,0.0,437.399211,0.0,0.0,0.0,0.333333,5,0,10500.0,661.87877,122.779423,0.333333,12
C12728,1517.559661,1.0,0.0,0.0,0.0,456.396077,0.0,0.0,0.0,0.166667,2,0,1950.0,473.175712,381.272303,0.0,12
C12731,1135.816377,1.0,520.24,520.24,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,1200.0,706.605439,785.964114,0.0,12
C12735,745.157677,1.0,485.17,485.17,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,191.111587,285.884887,0.0,12
C12736,32.915398,0.727273,192.99,68.6,124.39,0.0,0.333333,0.083333,0.25,0.0,0,5,6000.0,153.983501,137.922744,0.090909,12
C12738,623.955961,0.818182,0.0,0.0,0.0,2119.702403,0.0,0.0,0.0,0.166667,3,0,1200.0,1838.851003,174.872521,0.25,12
C12740,939.348677,1.0,50.0,50.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,315.440785,628.156487,0.0,12
C12742,123.05867,1.0,151.92,0.0,151.92,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,447.181346,171.75455,0.083333,12
C12743,72.794263,1.0,227.64,0.0,227.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,159.044676,170.517535,0.0,12
C12744,2376.965338,1.0,0.0,0.0,0.0,1321.906162,0.0,0.0,0.0,0.333333,4,0,3000.0,549.457948,557.916999,0.0,12
C12751,1127.139413,1.0,185.0,140.0,45.0,737.622804,0.166667,0.166667,0.166667,0.166667,2,4,6100.0,2166.388477,311.343748,0.0,12
C12753,1565.577135,1.0,0.0,0.0,0.0,2676.476175,0.0,0.0,0.0,0.333333,6,0,3000.0,3418.679368,477.674801,0.090909,12
C12760,142.278809,0.909091,164.68,32.74,131.94,0.0,0.833333,0.083333,0.666667,0.0,0,10,2500.0,539.762925,141.426265,0.0,12
C12763,432.793131,1.0,540.13,315.3,224.83,0.0,0.666667,0.166667,0.5,0.0,0,13,6500.0,737.522982,163.94759,0.0,12
C12766,20.758677,0.818182,548.01,0.0,548.01,0.0,0.666667,0.0,0.583333,0.0,0,8,1900.0,1049.636065,55.511514,0.0,12
C12768,1744.956833,1.0,0.0,0.0,0.0,198.295367,0.0,0.0,0.0,0.25,5,0,1800.0,525.461839,539.962551,0.0,12
C12771,1530.725391,1.0,0.0,0.0,0.0,59.670168,0.0,0.0,0.0,0.083333,1,0,1600.0,347.028845,526.384797,0.0,12
C12772,337.478135,1.0,0.0,0.0,0.0,1620.674351,0.0,0.0,0.0,0.416667,9,0,3000.0,978.290582,216.74072,0.0,12
C12774,4659.388091,1.0,1754.19,764.16,990.03,1248.153277,1.0,0.5,1.0,0.333333,10,32,9500.0,1042.244606,1060.456777,0.0,12
C12778,127.062095,0.818182,453.3,330.8,122.5,0.0,0.583333,0.416667,0.166667,0.0,0,9,7000.0,593.965783,127.194961,0.166667,12
C12779,259.623619,1.0,377.79,290.29,87.5,0.0,0.666667,0.25,0.583333,0.0,0,10,1500.0,1575.021839,212.402519,0.0,12
C12783,2865.386926,1.0,0.0,0.0,0.0,965.180677,0.0,0.0,0.0,0.416667,7,0,6500.0,1186.905688,726.990921,0.0,12
C12786,2878.528369,1.0,0.0,0.0,0.0,1563.518213,0.0,0.0,0.0,0.25,4,0,3000.0,653.306123,897.54649,0.0,12
C12788,2489.057383,1.0,0.0,0.0,0.0,1668.403386,0.0,0.0,0.0,0.166667,2,0,3000.0,1209.422549,708.562869,0.0,12
C12792,35.942931,0.818182,425.67,257.72,167.95,0.0,0.333333,0.083333,0.166667,0.0,0,4,6500.0,439.687694,126.895337,0.0,12
C12797,210.618047,1.0,290.0,0.0,290.0,0.0,0.833333,0.0,0.833333,0.0,0,10,2700.0,239.005926,171.362848,0.0,12
C12800,738.956988,1.0,0.0,0.0,0.0,1561.133958,0.0,0.0,0.0,0.333333,6,0,1500.0,1979.193103,198.854631,0.1,12
C12802,2065.035103,1.0,1462.6,1262.6,200.0,0.0,0.583333,0.333333,0.416667,0.0,0,17,3500.0,3587.267621,533.024631,0.083333,12
C12808,2836.605817,1.0,0.0,0.0,0.0,2025.02275,0.0,0.0,0.0,0.25,8,0,3000.0,508.048005,855.02392,0.0,12
C12820,2910.425009,1.0,0.0,0.0,0.0,2121.504999,0.0,0.0,0.0,0.333333,6,0,7500.0,3855.512387,749.955592,0.0,12
C12823,1465.716156,1.0,555.71,113.45,442.26,1304.049707,1.0,0.166667,0.916667,0.25,4,16,1800.0,566.364739,585.808957,0.0,12
C12826,2085.013555,1.0,198.27,198.27,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,8000.0,748.549629,524.180778,0.0,12
C12830,766.261051,1.0,1462.73,1100.23,362.5,0.0,0.666667,0.5,0.416667,0.0,0,26,6000.0,202.561336,195.306688,0.0,12
C12831,155.566852,1.0,1303.78,207.09,1096.69,0.0,0.916667,0.25,0.916667,0.0,0,24,10000.0,1392.740366,176.247286,0.083333,12
C12832,1168.692032,1.0,0.0,0.0,0.0,1027.967584,0.0,0.0,0.0,0.333333,4,0,5000.0,588.925093,287.740551,0.0,12
C12846,179.882212,1.0,828.0,0.0,828.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,649.951462,152.775223,0.3,12
C12847,49.901311,0.727273,790.65,538.01,252.64,0.0,0.75,0.333333,0.583333,0.0,0,17,4000.0,680.166806,145.25185,0.181818,12
C12850,2632.469367,1.0,0.0,0.0,0.0,535.955512,0.0,0.0,0.0,0.25,4,0,3000.0,737.932369,736.750992,0.0,12
C12851,24.479088,1.0,90.0,0.0,90.0,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,128.865057,124.844559,0.0,12
C12852,1391.33075,1.0,530.5,530.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1600.0,573.866182,482.499021,0.0,12
C12854,1525.273429,1.0,133.4,0.0,133.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,568.44997,758.082192,0.0,12
C12857,1364.390161,1.0,786.0,646.0,140.0,0.0,0.5,0.166667,0.416667,0.0,0,10,5000.0,599.435586,323.619258,0.0,12
C12862,2518.248504,1.0,1086.17,1013.17,73.0,487.263992,0.75,0.583333,0.25,0.25,7,17,3000.0,708.689089,1030.266046,0.0,12
C12865,1693.287862,1.0,90.0,90.0,0.0,432.820851,0.083333,0.083333,0.0,0.25,3,1,1800.0,350.714526,666.121142,0.0,12
C12872,2124.720599,1.0,1006.01,686.01,320.0,0.0,0.25,0.166667,0.166667,0.0,0,10,5000.0,583.205075,579.876616,0.0,12
C12876,1452.868602,1.0,93.34,0.0,93.34,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,361.630594,995.233726,0.0,12
C12879,1738.454303,1.0,0.0,0.0,0.0,187.666429,0.0,0.0,0.0,0.25,3,0,7000.0,500.128525,407.848117,0.0,12
C12886,1016.583226,1.0,120.0,0.0,120.0,0.0,0.5,0.0,0.5,0.0,0,9,1000.0,358.031022,853.500194,0.0,12
C12889,2728.076143,1.0,155.32,0.0,155.32,713.751955,0.333333,0.0,0.25,0.166667,2,4,4500.0,630.56085,945.633907,0.0,12
C12890,467.220993,1.0,1110.17,640.17,470.0,814.088229,0.416667,0.083333,0.333333,0.25,3,6,4000.0,2514.118359,185.120378,0.25,12
C12891,165.192464,1.0,206.32,0.0,206.32,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,271.234786,162.988745,0.0,12
C12894,1485.081634,1.0,48.22,48.22,0.0,106.224702,0.083333,0.083333,0.0,0.083333,1,1,1700.0,338.531014,542.822761,0.0,12
C12895,1723.637852,1.0,660.61,437.08,223.53,144.154129,0.75,0.416667,0.583333,0.083333,1,16,2000.0,396.20761,476.229722,0.0,12
C12896,1738.802811,1.0,395.0,395.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6000.0,566.494736,457.010558,0.0,12
C12899,185.725079,0.818182,456.05,0.0,456.05,0.0,0.416667,0.0,0.333333,0.0,0,8,3000.0,446.660021,160.229568,0.0,12
C12901,750.070967,1.0,311.2,311.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,1000.0,544.179931,181.243059,0.0,12
C12902,2287.854278,0.909091,0.0,0.0,0.0,1176.120124,0.0,0.0,0.0,0.166667,7,0,6000.0,3532.758968,551.975557,0.0,12
C12906,2893.135916,1.0,0.0,0.0,0.0,1188.127404,0.0,0.0,0.0,0.166667,4,0,4000.0,877.652143,928.776392,0.0,12
C12908,2540.711001,1.0,844.38,844.38,0.0,197.620055,0.5,0.5,0.0,0.083333,1,11,7000.0,576.312714,532.652119,0.0,12
C12909,1023.124791,1.0,1537.93,1093.67,444.26,247.04197,0.75,0.583333,0.583333,0.083333,1,25,9000.0,1070.149971,235.241959,0.0,12
C12910,3937.87556,1.0,0.0,0.0,0.0,1767.100074,0.0,0.0,0.0,0.25,3,0,12000.0,2108.79056,1046.614165,0.0,12
C12912,2545.614986,1.0,0.0,0.0,0.0,1353.803704,0.0,0.0,0.0,0.333333,8,0,3000.0,716.417015,947.744413,0.0,12
C12913,1659.414215,1.0,324.0,324.0,0.0,2039.735576,0.166667,0.166667,0.0,0.25,7,3,4000.0,510.211233,542.325234,0.0,12
C12914,4484.839808,1.0,591.3,0.0,591.3,1402.722044,0.75,0.0,0.75,0.083333,1,23,6500.0,1476.731171,1233.335517,0.0,12
C12920,646.745968,0.818182,0.0,0.0,0.0,889.412824,0.0,0.0,0.0,0.333333,6,0,1350.0,789.132988,184.544674,0.0,12
C12926,1647.990537,1.0,127.46,127.46,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,414.257207,486.378735,0.0,12
C12931,189.11961,1.0,429.88,0.0,429.88,0.0,1.0,0.0,1.0,0.0,0,19,10000.0,723.776734,203.340471,0.0,12
C12933,1338.317684,0.909091,0.0,0.0,0.0,1961.77281,0.0,0.0,0.0,0.083333,1,0,2000.0,2313.97005,398.031823,0.111111,12
C12936,4028.756012,1.0,361.07,104.38,256.69,0.0,1.0,0.166667,1.0,0.0,0,18,4300.0,1279.931508,1537.985,0.0,12
C12939,1378.911019,1.0,0.0,0.0,0.0,454.311051,0.0,0.0,0.0,0.416667,5,0,1500.0,782.706659,424.424148,0.0,12
C12941,2017.948347,1.0,1137.55,1137.55,0.0,145.93864,0.333333,0.333333,0.0,0.166667,2,14,2500.0,2416.247973,667.805708,0.0,12
C12944,3130.53708,1.0,428.16,428.16,0.0,688.362421,0.333333,0.333333,0.0,0.25,3,7,4300.0,734.931543,688.847827,0.0,12
C12945,1143.409012,1.0,0.0,0.0,0.0,47.241537,0.0,0.0,0.0,0.083333,1,0,1200.0,283.066151,353.608086,0.0,12
C12948,1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0,6,2000.0,559.336578,467.519551,0.0,12
C12949,2589.500085,1.0,0.0,0.0,0.0,2529.709392,0.0,0.0,0.0,0.166667,4,0,5000.0,1647.938923,687.719999,0.0,12
C12950,798.070226,1.0,660.02,530.19,129.83,189.780271,0.333333,0.333333,0.25,0.083333,2,16,2050.0,1238.467693,328.249203,0.0,12
C12955,2341.625484,1.0,2153.83,1260.08,893.75,0.0,0.916667,0.083333,0.916667,0.0,0,13,7500.0,774.4989,688.1366,0.0,12
C12956,1022.687467,1.0,409.92,0.0,409.92,177.186666,1.0,0.0,1.0,0.25,6,12,1000.0,774.611541,940.657454,0.0,12
C12957,1497.869891,1.0,806.64,681.69,124.95,0.0,0.833333,0.75,0.416667,0.0,0,26,1700.0,826.296904,857.418392,0.0,12
C12958,115.340163,1.0,54.67,0.0,54.67,727.568806,0.166667,0.0,0.166667,0.166667,2,2,1200.0,410.867044,115.03558,0.0,12
C12959,1175.749847,1.0,848.26,115.0,733.26,1032.462268,0.916667,0.083333,0.833333,0.083333,2,12,1200.0,2117.531771,838.137478,0.083333,12
C12960,512.058666,0.818182,921.2,664.73,256.47,0.0,0.416667,0.166667,0.25,0.0,0,7,5500.0,1851.553319,786.58816,0.0,12
C12963,967.177679,1.0,208.4,0.0,208.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,431.402414,846.724721,0.0,12
C12964,97.453056,0.818182,334.73,334.73,0.0,19.551802,0.083333,0.083333,0.0,0.083333,1,1,2500.0,234.271939,117.297542,0.25,12
C12965,346.782576,1.0,961.12,961.12,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,7000.0,409.11342,373.884808,0.0,12
C12967,39.642014,1.0,0.0,0.0,0.0,45.175571,0.0,0.0,0.0,0.083333,1,0,5000.0,0.0,864.2065423050828,0.0,12
C12968,1902.444082,1.0,0.0,0.0,0.0,2272.984507,0.0,0.0,0.0,0.083333,3,0,2500.0,2751.373324,650.087006,0.083333,12
C12969,600.777518,1.0,760.38,269.53,490.85,0.0,1.0,0.166667,1.0,0.0,0,35,4500.0,829.712416,186.053091,0.0,12
C12974,2809.125422,1.0,65.5,65.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,534.051634,1900.025531,0.0,12
C12976,258.148852,1.0,433.2,0.0,433.2,0.0,1.0,0.0,1.0,0.0,0,24,6000.0,229.824503,162.312596,0.0,12
C12977,162.722336,1.0,222.7,94.7,128.0,0.0,0.5,0.166667,0.333333,0.0,0,8,4250.0,367.719858,166.661302,0.0,12
C12984,1307.937701,1.0,1280.58,237.4,1043.18,0.0,0.833333,0.083333,0.833333,0.0,0,28,1800.0,544.411381,337.179545,0.0,12
C12985,27.93791,0.727273,205.92,0.0,205.92,0.0,0.666667,0.0,0.666667,0.0,0,24,1200.0,327.268542,110.286711,0.181818,12
C12986,77.305919,0.727273,171.06,0.0,171.06,0.0,0.5,0.0,0.5,0.0,0,6,1500.0,329.587528,148.763367,0.0,12
C12989,1290.524209,1.0,1518.26,1024.83,493.43,39.054692,1.0,0.333333,0.916667,0.083333,1,22,1700.0,294.227995,383.572166,0.0,12
C12991,811.564879,1.0,558.08,492.04,66.04,0.0,0.583333,0.416667,0.166667,0.0,0,12,8500.0,694.594504,201.679842,0.0,12
C12993,969.034643,1.0,50.85,50.85,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,256.061264,309.02637,0.0,12
C12995,607.912561,1.0,205.84,205.84,0.0,1076.492197,0.25,0.25,0.0,0.25,3,3,6000.0,258.631069,202.93187,0.0,12
C13000,1431.670328,1.0,1020.76,0.0,1020.76,0.0,1.0,0.0,1.0,0.0,0,27,5000.0,524.610416,409.222015,0.0,12
C13005,1687.570137,1.0,162.04,73.04,89.0,0.0,0.25,0.083333,0.166667,0.0,0,4,1800.0,331.015115,919.874346,0.0,12
C13006,1182.045732,1.0,130.0,70.0,60.0,0.0,0.416667,0.166667,0.166667,0.0,0,5,1200.0,279.439759,293.907914,0.0,12
C13012,2136.814161,1.0,0.0,0.0,0.0,2120.653422,0.0,0.0,0.0,0.333333,5,0,6000.0,1164.792197,527.241747,0.0,12
C13015,499.437461,1.0,0.0,0.0,0.0,496.939698,0.0,0.0,0.0,0.083333,1,0,1200.0,956.458532,216.205066,0.0,12
C13019,1294.324002,1.0,0.0,0.0,0.0,101.183886,0.0,0.0,0.0,0.083333,1,0,1500.0,495.527043,393.227405,0.0,12
C13020,657.831607,1.0,612.25,0.0,612.25,1422.284696,1.0,0.0,1.0,0.083333,1,20,1500.0,2223.160653,170.167003,0.142857,12
C13021,2708.9687,1.0,0.0,0.0,0.0,1655.456304,0.0,0.0,0.0,0.166667,4,0,3000.0,647.36814,587.545978,0.0,12
C13022,689.764098,0.818182,0.0,0.0,0.0,2289.78885,0.0,0.0,0.0,0.416667,8,0,1800.0,2476.929255,202.931859,0.0,12
C13025,1173.662921,0.818182,0.0,0.0,0.0,1422.490362,0.0,0.0,0.0,0.083333,1,0,1800.0,238.582391,258.649795,0.0,12
C13028,1061.439175,1.0,0.0,0.0,0.0,137.757459,0.0,0.0,0.0,0.083333,1,0,1200.0,446.265741,238.961902,0.0,12
C13029,1579.728772,1.0,0.0,0.0,0.0,124.941315,0.0,0.0,0.0,0.083333,1,0,1800.0,464.305701,482.666125,0.0,12
C13032,2848.735428,1.0,95.67,95.67,0.0,272.559361,0.083333,0.083333,0.0,0.083333,1,1,5500.0,679.138272,892.599825,0.0,12
C13033,32.215585,1.0,0.0,0.0,0.0,758.123122,0.0,0.0,0.0,0.083333,3,0,7500.0,838.652563,216.581883,0.083333,12
C13040,1794.484219,1.0,197.7,197.7,0.0,271.900257,0.25,0.25,0.0,0.083333,1,3,1950.0,587.264565,630.117605,0.0,12
C13042,1783.622522,1.0,0.0,0.0,0.0,99.516488,0.0,0.0,0.0,0.083333,1,0,2000.0,453.767518,509.410087,0.0,12
C13043,3560.734141,1.0,0.0,0.0,0.0,1466.123982,0.0,0.0,0.0,0.083333,3,0,4000.0,886.116717,1055.467811,0.0,12
C13047,2786.494499,1.0,0.0,0.0,0.0,1547.268611,0.0,0.0,0.0,0.25,5,0,8000.0,837.844106,916.41672,0.0,12
C13056,1083.787792,1.0,110.0,110.0,0.0,342.027342,0.083333,0.083333,0.0,0.333333,7,1,1200.0,504.434613,438.752592,0.0,12
C13059,2249.367093,1.0,902.43,902.43,0.0,0.0,0.5,0.5,0.0,0.0,0,10,2500.0,789.29843,705.466936,0.0,12
C13061,3481.400783,1.0,188.0,188.0,0.0,2747.982493,0.166667,0.166667,0.0,0.416667,10,2,8500.0,844.591086,1063.696942,0.0,12
C13065,1436.783799,1.0,258.86,25.52,233.34,143.228646,0.666667,0.083333,0.666667,0.083333,1,13,1500.0,662.396392,404.768221,0.0,12
C13068,1119.464067,1.0,0.0,0.0,0.0,748.241727,0.0,0.0,0.0,0.25,4,0,3000.0,1951.116757,334.301206,0.0,12
C13072,124.732546,0.818182,301.07,301.07,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5000.0,732.951933,133.935004,0.0,12
C13074,212.080181,1.0,618.0,333.0,285.0,0.0,0.5,0.083333,0.333333,0.0,0,7,6000.0,378.383325,169.341588,0.0,12
C13076,2135.406047,1.0,1600.09,1425.13,174.96,78.600122,0.833333,0.666667,0.25,0.083333,1,28,2500.0,699.818277,976.996811,0.0,12
C13078,2655.715643,1.0,0.0,0.0,0.0,2179.449214,0.0,0.0,0.0,0.416667,7,0,3000.0,893.586488,637.350978,0.0,12
C13079,17.415068,0.727273,147.7,0.0,147.7,0.0,0.666667,0.0,0.666667,0.0,0,14,4000.0,177.088102,127.799107,0.181818,12
C13081,2201.533726,1.0,0.0,0.0,0.0,2719.782919,0.0,0.0,0.0,0.166667,4,0,3000.0,3436.911086,711.894455,0.083333,12
C13083,1584.358415,1.0,0.0,0.0,0.0,440.692946,0.0,0.0,0.0,0.083333,1,0,4000.0,805.264643,452.084802,0.0,12
C13085,982.165343,1.0,435.72,45.65,390.07,0.0,0.5,0.083333,0.5,0.0,0,20,2300.0,917.52463,1319.508567,0.0,12
C13086,233.376877,1.0,1178.12,901.5,276.62,0.0,1.0,0.25,1.0,0.0,0,28,6000.0,1098.390459,177.323148,0.0,12
C13087,1201.149593,1.0,851.21,260.45,590.76,0.0,0.833333,0.25,0.75,0.0,0,21,3600.0,978.569968,362.83664,0.0,12
C13089,2380.291402,1.0,1433.2,487.74,945.46,254.450638,0.666667,0.416667,0.583333,0.166667,3,33,7000.0,1877.023036,616.430163,0.0,12
C13093,100.037595,1.0,414.48,0.0,414.48,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,234.619774,144.362561,0.0,12
C13094,1412.593167,1.0,1278.5,1278.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,6,10500.0,1296.772849,327.424876,0.0,12
C13095,3473.463277,1.0,1182.95,718.75,464.2,0.0,1.0,0.583333,1.0,0.0,0,36,6000.0,955.667752,1243.191013,0.0,12
C13101,1358.798385,1.0,0.0,0.0,0.0,174.369769,0.0,0.0,0.0,0.166667,2,0,1500.0,337.074078,294.178618,0.0,12
C13104,1088.568358,1.0,436.8,150.0,286.8,0.0,1.0,0.166667,1.0,0.0,0,16,1000.0,363.125659,1618.005527,0.0,12
C13106,1289.327381,1.0,892.0,563.0,329.0,0.0,0.583333,0.25,0.25,0.0,0,14,3500.0,655.143647,360.636863,0.0,12
C13120,733.988674,1.0,83.47,83.47,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,9000.0,195.17029,219.056873,0.0,12
C13122,408.310297,1.0,0.0,0.0,0.0,777.912775,0.0,0.0,0.0,0.333333,10,0,1500.0,1488.832955,193.298562,0.083333,12
C13124,2709.099711,1.0,354.92,354.92,0.0,340.821615,0.25,0.25,0.0,0.416667,6,3,8500.0,997.929231,642.622594,0.0,12
